"Pegelkennziffer","Pegelname","Datum","Wasserstand","Durchfluss","Flussgebiet"
"551208","Friedrichstadt","15.09.2016","","0,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.09.2016","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.09.2016","","2,61","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.09.2016","","1,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.09.2016","","1,32","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.09.2016","","1,28","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.09.2016","","1,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.09.2016","","1,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.09.2016","","1,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.09.2016","","1,02","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.09.2016","","1,02","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.09.2016","","1,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.09.2016","","0,99","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.09.2016","","0,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.09.2016","","0,81","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.09.2016","","0,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.10.2016","","0,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.10.2016","","0,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.10.2016","","0,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.10.2016","","1,13","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.10.2016","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.10.2016","","3,75","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.10.2016","","5,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.10.2016","","5,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.10.2016","","5,61","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.10.2016","","5,32","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.10.2016","","5,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.10.2016","","5,61","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.10.2016","","5,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.10.2016","","4,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.10.2016","","4,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.10.2016","","4,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.10.2016","","2,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.10.2016","","1,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.10.2016","","1,93","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.10.2016","","1,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.10.2016","","2,35","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.10.2016","","2,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.10.2016","","2,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.10.2016","","1,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.10.2016","","2,07","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.10.2016","","1,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.10.2016","","1,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.10.2016","","1,66","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.10.2016","","1,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.10.2016","","1,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.10.2016","","1,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.11.2016","","1,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.11.2016","","1,75","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.11.2016","","1,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.11.2016","","1,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.11.2016","","1,56","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.11.2016","","1,47","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.11.2016","","1,36","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.11.2016","","1,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.11.2016","","1,21","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.11.2016","","1,24","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.11.2016","","1,16","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.11.2016","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.11.2016","","1,03","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.11.2016","","1,03","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.11.2016","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.11.2016","","1,27","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.11.2016","","1,31","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.11.2016","","1,35","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.11.2016","","1,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.11.2016","","1,36","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.11.2016","","1,32","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.11.2016","","1,36","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.11.2016","","1,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.11.2016","","1,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.11.2016","","1,33","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.11.2016","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.11.2016","","1,27","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.11.2016","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.11.2016","","1,39","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.11.2016","","1,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.12.2016","","3,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.12.2016","","7,13","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.12.2016","","5,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.12.2016","","4,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.12.2016","","4,99","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.12.2016","","5,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.12.2016","","5,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.12.2016","","4,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.12.2016","","5,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.12.2016","","6,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.12.2016","","6,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.12.2016","","9,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.12.2016","","13,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.12.2016","","12,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.12.2016","","11,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.12.2016","","10,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.12.2016","","9,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.12.2016","","9,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.12.2016","","9,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.12.2016","","9,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.12.2016","","6,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.12.2016","","4,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.12.2016","","4,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.12.2016","","5,32","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.12.2016","","5,36","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.12.2016","","5,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.12.2016","","5,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.12.2016","","7,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.12.2016","","9,71","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.12.2016","","9,32","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.12.2016","","8,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.01.2017","","8,28","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.01.2017","","9,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.01.2017","","10,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.01.2017","","11,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.01.2017","","10,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.01.2017","","8,56","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.01.2017","","6,65","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.01.2017","","6,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.01.2017","","5,99","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.01.2017","","5,35","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.01.2017","","5,07","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.01.2017","","5,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.01.2017","","4,84","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.01.2017","","4,14","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.01.2017","","3,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.01.2017","","3,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.01.2017","","3,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.01.2017","","3,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.01.2017","","3,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.01.2017","","2,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.01.2017","","1,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.01.2017","","1,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.01.2017","","1,81","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.01.2017","","2,46","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.01.2017","","1,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.01.2017","","1,18","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.01.2017","","1,27","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.01.2017","","1,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.01.2017","","2,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.01.2017","","1,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.01.2017","","1,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.02.2017","","1,18","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.02.2017","","1,18","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.02.2017","","1,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.02.2017","","1,59","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.02.2017","","1,97","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.02.2017","","2,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.02.2017","","2,23","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.02.2017","","2,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.02.2017","","2,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.02.2017","","2,57","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.02.2017","","2,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.02.2017","","2,62","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.02.2017","","2,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.02.2017","","3,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.02.2017","","3,31","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.02.2017","","3,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.02.2017","","5,14","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.02.2017","","9,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.02.2017","","9,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.02.2017","","12,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.02.2017","","18,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.02.2017","","18,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.02.2017","","27,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.02.2017","","28,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.02.2017","","27,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.02.2017","","25,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.02.2017","","18,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.02.2017","","9,48","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.03.2017","","7,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.03.2017","","7,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.03.2017","","6,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.03.2017","","5,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.03.2017","","4,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.03.2017","","4,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.03.2017","","4,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.03.2017","","3,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.03.2017","","4,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.03.2017","","9,13","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.03.2017","","8,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.03.2017","","7,99","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.03.2017","","8,07","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.03.2017","","9,18","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.03.2017","","9,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.03.2017","","9,43","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.03.2017","","9,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.03.2017","","10,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.03.2017","","10,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.03.2017","","10,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.03.2017","","9,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.03.2017","","9,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.03.2017","","9,15","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.03.2017","","8,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.03.2017","","7,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.03.2017","","7,57","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.03.2017","","6,09","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.03.2017","","3,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.03.2017","","2,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.03.2017","","2,14","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.03.2017","","1,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.04.2017","","1,38","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.04.2017","","1,33","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.04.2017","","1,28","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.04.2017","","1,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.04.2017","","1,17","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.04.2017","","1,12","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.04.2017","","1,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.04.2017","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.04.2017","","0,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.04.2017","","1,01","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.04.2017","","1,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.04.2017","","1,31","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.04.2017","","1,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.04.2017","","1,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.04.2017","","1,49","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.04.2017","","1,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.04.2017","","2,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.04.2017","","3,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.04.2017","","4,01","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.04.2017","","3,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.04.2017","","2,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.04.2017","","2,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.04.2017","","2,35","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.04.2017","","2,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.04.2017","","3,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.04.2017","","2,83","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.04.2017","","2,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.04.2017","","2,67","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.04.2017","","2,99","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.04.2017","","2,97","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.05.2017","","2,95","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.05.2017","","1,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.05.2017","","0,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.05.2017","","0,67","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.05.2017","","0,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.05.2017","","0,67","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.05.2017","","0,66","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.05.2017","","0,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.05.2017","","0,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.05.2017","","0,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.05.2017","","1,02","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.05.2017","","1,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.05.2017","","1,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.05.2017","","1,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.05.2017","","1,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.05.2017","","0,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.05.2017","","0,84","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.05.2017","","0,81","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.05.2017","","0,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.05.2017","","0,76","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.05.2017","","0,75","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.05.2017","","0,73","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.05.2017","","0,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.05.2017","","0,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.05.2017","","0,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.05.2017","","0,61","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.05.2017","","0,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.05.2017","","0,58","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.05.2017","","0,57","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.05.2017","","0,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.05.2017","","0,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.06.2017","","0,40","Nebenflüsse der Elbe"
