index,date,discharge_m3_s
2069,2004-08-31,0.91
2070,2004-09-01,0.8
2071,2004-09-02,0.8
2072,2004-09-03,0.7
2073,2004-09-04,0.44
2074,2004-09-05,0.37
2075,2004-09-06,0.37
2076,2004-09-07,0.37
2077,2004-09-08,0.37
2078,2004-09-09,0.37
2079,2004-09-10,0.31
2080,2004-09-11,0.37
2081,2004-09-12,1.03
2082,2004-09-13,0.52
2083,2004-09-14,0.44
2084,2004-09-15,0.44
2085,2004-09-16,0.37
2086,2004-09-17,0.37
2087,2004-09-18,0.37
2088,2004-09-19,0.37
2089,2004-09-20,0.37
2090,2004-09-21,0.37
2091,2004-09-22,0.52
2092,2004-09-23,0.6
2093,2004-09-24,1.03
2094,2004-09-25,1.03
2095,2004-09-26,0.91
2096,2004-09-27,0.8
2097,2004-09-28,0.8
2098,2004-09-29,0.8
2099,2004-09-30,0.6
2100,2004-10-01,0.44
2101,2004-10-02,0.52
2102,2004-10-03,0.44
2103,2004-10-04,0.52
2104,2004-10-05,0.8
2105,2004-10-06,0.8
2106,2004-10-07,1.03
2107,2004-10-08,0.8
2108,2004-10-09,0.52
2109,2004-10-10,0.44
2110,2004-10-11,0.44
2111,2004-10-12,0.44
2112,2004-10-13,0.44
2113,2004-10-14,0.44
2114,2004-10-15,0.44
2115,2004-10-16,0.6
2116,2004-10-17,0.52
2117,2004-10-18,0.6
2118,2004-10-19,0.91
2119,2004-10-20,1.03
2120,2004-10-21,0.8
2121,2004-10-22,0.7
2122,2004-10-23,0.91
2123,2004-10-24,0.8
2124,2004-10-25,0.7
2125,2004-10-26,0.6
2126,2004-10-27,0.8
2127,2004-10-28,0.52
2128,2004-10-29,1.3
2129,2004-10-30,3.01
2130,2004-10-31,3.01
2131,2004-11-01,1.77
2132,2004-11-02,0.52
2133,2004-11-03,0.52
2134,2004-11-04,0.52
2135,2004-11-05,0.52
2136,2004-11-06,0.52
2137,2004-11-07,0.7
2138,2004-11-08,0.6
2139,2004-11-09,1.45
2140,2004-11-10,1.3
2141,2004-11-11,1.16
2142,2004-11-12,1.03
2143,2004-11-13,1.45
2144,2004-11-14,1.45
2145,2004-11-15,1.3
2146,2004-11-16,1.45
2147,2004-11-17,1.77
2148,2004-11-18,2.55
2149,2004-11-19,7.15
2150,2004-11-20,7.56
2151,2004-11-21,7.15
2152,2004-11-22,9.22
2153,2004-11-23,17.0
2154,2004-11-24,15.0
2155,2004-11-25,13.4
2156,2004-11-26,10.9
2157,2004-11-27,9.22
2158,2004-11-28,8.9
2159,2004-11-29,8.58
2160,2004-11-30,6.37
2161,2004-12-01,4.65
2162,2004-12-02,4.65
2163,2004-12-03,4.35
2164,2004-12-04,4.06
2165,2004-12-05,3.78
2166,2004-12-06,3.51
2167,2004-12-07,3.25
2168,2004-12-08,3.25
2169,2004-12-09,3.01
2170,2004-12-10,2.55
2171,2004-12-11,2.34
2172,2004-12-12,2.14
2173,2004-12-13,1.77
2174,2004-12-14,0.91
2175,2004-12-15,0.91
2176,2004-12-16,1.03
2177,2004-12-17,1.16
2178,2004-12-18,1.3
2179,2004-12-19,1.3
2180,2004-12-20,1.16
2181,2004-12-21,1.03
2182,2004-12-22,1.03
2183,2004-12-23,1.16
2184,2004-12-24,1.45
2185,2004-12-25,1.45
2186,2004-12-26,1.61
2187,2004-12-27,2.55
2188,2004-12-28,2.77
2189,2004-12-29,2.77
2190,2004-12-30,2.77
2191,2004-12-31,2.55
2192,2005-01-01,4.35
2193,2005-01-02,4.35
2194,2005-01-03,4.97
2195,2005-01-04,6.37
2196,2005-01-05,6.0
2197,2005-01-06,7.96
2198,2005-01-07,9.22
2199,2005-01-08,9.55
2200,2005-01-09,9.22
2201,2005-01-10,7.96
2202,2005-01-11,6.0
2203,2005-01-12,5.64
2204,2005-01-13,5.3
2205,2005-01-14,5.64
2206,2005-01-15,5.3
2207,2005-01-16,4.97
2208,2005-01-17,4.35
2209,2005-01-18,4.06
2210,2005-01-19,3.78
2211,2005-01-20,4.35
2212,2005-01-21,8.27
2213,2005-01-22,8.58
2214,2005-01-23,7.96
2215,2005-01-24,8.9
2216,2005-01-25,9.55
2217,2005-01-26,8.27
2218,2005-01-27,7.15
2219,2005-01-28,7.15
2220,2005-01-29,6.37
2221,2005-01-30,6.37
2222,2005-01-31,7.15
2223,2005-02-01,6.75
2224,2005-02-02,6.37
2225,2005-02-03,8.27
2226,2005-02-04,7.96
2227,2005-02-05,7.15
2228,2005-02-06,6.75
2229,2005-02-07,6.0
2230,2005-02-08,5.3
2231,2005-02-09,5.64
2232,2005-02-10,6.0
2233,2005-02-11,8.9
2234,2005-02-12,15.8
2235,2005-02-13,23.8
2236,2005-02-14,20.5
2237,2005-02-15,17.5
2238,2005-02-16,15.0
2239,2005-02-17,13.4
2240,2005-02-18,11.3
2241,2005-02-19,10.6
2242,2005-02-20,10.2
2243,2005-02-21,8.9
2244,2005-02-22,7.56
2245,2005-02-23,4.97
2246,2005-02-24,2.34
2247,2005-02-25,3.51
2248,2005-02-26,6.75
2249,2005-02-27,6.75
2250,2005-02-28,6.37
2251,2005-03-01,6.37
2252,2005-03-02,6.0
2253,2005-03-03,5.64
2254,2005-03-04,5.3
2255,2005-03-05,4.97
2256,2005-03-06,4.97
2257,2005-03-07,4.97
2258,2005-03-08,4.65
2259,2005-03-09,4.35
2260,2005-03-10,4.35
2261,2005-03-11,4.65
2262,2005-03-12,4.97
2263,2005-03-13,4.97
2264,2005-03-14,4.65
2265,2005-03-15,4.35
2266,2005-03-16,6.0
2267,2005-03-17,14.6
2268,2005-03-18,20.1
2269,2005-03-19,25.2
2270,2005-03-20,23.3
2271,2005-03-21,23.3
2272,2005-03-22,26.7
2273,2005-03-23,22.4
2274,2005-03-24,13.4
2275,2005-03-25,12.3
2276,2005-03-26,13.4
2277,2005-03-27,13.8
2278,2005-03-28,14.2
2279,2005-03-29,13.8
2280,2005-03-30,13.1
2281,2005-03-31,12.7
2282,2005-04-01,12.0
2283,2005-04-02,10.6
2284,2005-04-03,9.22
2285,2005-04-04,8.27
2286,2005-04-05,4.65
2287,2005-04-06,4.06
2288,2005-04-07,4.35
2289,2005-04-08,4.65
2290,2005-04-09,4.97
2291,2005-04-10,5.3
2292,2005-04-11,3.78
2293,2005-04-12,3.01
2294,2005-04-13,2.77
2295,2005-04-14,2.55
2296,2005-04-15,2.77
2297,2005-04-16,2.77
2298,2005-04-17,2.77
2299,2005-04-18,2.55
2300,2005-04-19,2.34
2301,2005-04-20,1.95
2302,2005-04-21,1.45
2303,2005-04-22,1.61
2304,2005-04-23,1.77
2305,2005-04-24,1.77
2306,2005-04-25,1.77
2307,2005-04-26,1.61
2308,2005-04-27,1.61
2309,2005-04-28,1.61
2310,2005-04-29,1.61
2311,2005-04-30,1.61
2312,2005-05-01,1.45
2313,2005-05-02,1.3
2314,2005-05-03,1.03
2315,2005-05-04,0.8
2316,2005-05-05,1.03
2317,2005-05-06,0.91
2318,2005-05-07,0.91
2319,2005-05-08,1.45
2320,2005-05-09,1.3
2321,2005-05-10,1.3
2322,2005-05-11,1.61
2323,2005-05-12,1.61
2324,2005-05-13,1.3
2325,2005-05-14,1.03
2326,2005-05-15,1.03
2327,2005-05-16,1.03
2328,2005-05-17,1.77
2329,2005-05-18,1.61
2330,2005-05-19,1.95
2331,2005-05-20,1.77
2332,2005-05-21,1.77
2333,2005-05-22,1.95
2334,2005-05-23,1.95
2335,2005-05-24,1.95
2336,2005-05-25,1.77
2337,2005-05-26,1.61
2338,2005-05-27,1.45
2339,2005-05-28,1.3
2340,2005-05-29,1.3
2341,2005-05-30,1.3
2342,2005-05-31,1.03
2343,2005-06-01,0.8
2344,2005-06-02,0.91
2345,2005-06-03,0.91
2346,2005-06-04,0.91
2347,2005-06-05,0.8
2348,2005-06-06,1.03
2349,2005-06-07,1.16
2350,2005-06-08,1.03
2351,2005-06-09,0.91
2352,2005-06-10,0.8
2353,2005-06-11,1.03
2354,2005-06-12,0.8
2355,2005-06-13,0.8
2356,2005-06-14,1.03
2357,2005-06-15,1.61
2358,2005-06-16,1.3
2359,2005-06-17,0.91
2360,2005-06-18,0.91
2361,2005-06-19,0.91
2362,2005-06-20,0.8
2363,2005-06-21,0.8
2364,2005-06-22,0.52
2365,2005-06-23,0.44
2366,2005-06-24,0.44
2367,2005-06-25,0.52
2368,2005-06-26,0.8
2369,2005-06-27,0.52
2370,2005-06-28,0.8
2371,2005-06-29,0.8
2372,2005-06-30,0.91
2373,2005-07-01,0.8
2374,2005-07-02,0.7
2375,2005-07-03,0.52
2376,2005-07-04,0.6
2377,2005-07-05,1.61
2378,2005-07-06,1.61
2379,2005-07-07,1.95
2380,2005-07-08,2.77
2381,2005-07-09,3.25
2382,2005-07-10,2.14
2383,2005-07-11,1.61
2384,2005-07-12,1.16
2385,2005-07-13,1.03
2386,2005-07-14,1.03
2387,2005-07-15,1.03
2388,2005-07-16,1.03
2389,2005-07-17,1.03
2390,2005-07-18,0.8
2391,2005-07-19,0.7
2392,2005-07-20,0.7
2393,2005-07-21,0.91
2394,2005-07-22,1.3
2395,2005-07-23,1.16
2396,2005-07-24,1.03
2397,2005-07-25,1.16
2398,2005-07-26,1.3
2399,2005-07-27,1.3
2400,2005-07-28,1.16
2401,2005-07-29,1.03
2402,2005-07-30,1.61
2403,2005-07-31,1.45
2404,2005-08-01,1.16
2405,2005-08-02,0.8
2406,2005-08-03,0.6
2407,2005-08-04,0.6
2408,2005-08-05,0.52
2409,2005-08-06,0.7
2410,2005-08-07,0.6
2411,2005-08-08,0.7
2412,2005-08-09,0.91
2413,2005-08-10,1.03
2414,2005-08-11,0.91
2415,2005-08-12,0.91
2416,2005-08-13,1.16
2417,2005-08-14,1.03
2418,2005-08-15,1.16
2419,2005-08-16,1.16
2420,2005-08-17,1.16
2421,2005-08-18,1.16
2422,2005-08-19,1.03
2423,2005-08-20,0.8
2424,2005-08-21,1.3
2425,2005-08-22,1.16
2426,2005-08-23,4.65
2427,2005-08-24,3.51
2428,2005-08-25,2.34
2429,2005-08-26,1.95
2430,2005-08-27,1.95
2431,2005-08-28,1.77
2432,2005-08-29,1.61
2433,2005-08-30,1.16
2434,2005-08-31,1.03
2435,2005-09-01,1.03
2436,2005-09-02,0.91
2437,2005-09-03,0.91
2438,2005-09-04,0.91
2439,2005-09-05,0.91
2440,2005-09-06,0.8
2441,2005-09-07,0.8
2442,2005-09-08,0.8
2443,2005-09-09,0.7
2444,2005-09-10,0.8
2445,2005-09-11,1.03
2446,2005-09-12,1.45
2447,2005-09-13,1.3
2448,2005-09-14,1.3
2449,2005-09-15,1.3
2450,2005-09-16,1.95
2451,2005-09-17,1.95
2452,2005-09-18,1.77
2453,2005-09-19,1.77
2454,2005-09-20,1.77
2455,2005-09-21,1.45
2456,2005-09-22,1.16
2457,2005-09-23,1.3
2458,2005-09-24,1.16
2459,2005-09-25,1.16
2460,2005-09-26,1.16
2461,2005-09-27,1.16
2462,2005-09-28,1.16
2463,2005-09-29,1.3
2464,2005-09-30,1.16
2465,2005-10-01,1.03
2466,2005-10-02,1.45
2467,2005-10-03,1.45
2468,2005-10-04,1.3
2469,2005-10-05,1.16
2470,2005-10-06,1.16
2471,2005-10-07,1.16
2472,2005-10-08,1.16
2473,2005-10-09,1.03
2474,2005-10-10,1.3
2475,2005-10-11,1.3
2476,2005-10-12,1.3
2477,2005-10-13,1.3
2478,2005-10-14,1.3
2479,2005-10-15,1.3
2480,2005-10-16,1.3
2481,2005-10-17,1.3
2482,2005-10-18,1.3
2483,2005-10-19,1.3
2484,2005-10-20,1.3
2485,2005-10-21,1.3
2486,2005-10-22,1.3
2487,2005-10-23,1.3
2488,2005-10-24,1.61
2489,2005-10-25,1.45
2490,2005-10-26,1.61
2491,2005-10-27,1.61
2492,2005-10-28,1.03
2493,2005-10-29,0.91
2494,2005-10-30,0.91
2495,2005-10-31,0.91
2496,2005-11-01,0.8
2497,2005-11-02,0.52
2498,2005-11-03,0.52
2499,2005-11-04,0.52
2500,2005-11-05,0.6
2501,2005-11-06,0.52
2502,2005-11-07,0.6
2503,2005-11-08,0.91
2504,2005-11-09,0.91
2505,2005-11-10,0.91
2506,2005-11-11,0.91
2507,2005-11-12,0.91
2508,2005-11-13,0.91
2509,2005-11-14,0.91
2510,2005-11-15,0.8
2511,2005-11-16,0.6
2512,2005-11-17,0.7
2513,2005-11-18,0.8
2514,2005-11-19,0.7
2515,2005-11-20,0.7
2516,2005-11-21,1.03
2517,2005-11-22,0.91
2518,2005-11-23,1.03
2519,2005-11-24,1.3
2520,2005-11-25,1.3
2521,2005-11-26,1.3
2522,2005-11-27,1.3
2523,2005-11-28,1.16
2524,2005-11-29,1.16
2525,2005-11-30,1.16
2526,2005-12-01,1.16
2527,2005-12-02,1.03
2528,2005-12-03,1.16
2529,2005-12-04,1.3
2530,2005-12-05,1.16
2531,2005-12-06,0.91
2532,2005-12-07,0.91
2533,2005-12-08,1.03
2534,2005-12-09,1.3
2535,2005-12-10,1.16
2536,2005-12-11,1.16
2537,2005-12-12,1.16
2538,2005-12-13,1.16
2539,2005-12-14,1.16
2540,2005-12-15,1.45
2541,2005-12-16,4.06
2542,2005-12-17,4.35
2543,2005-12-18,3.51
2544,2005-12-19,3.25
2545,2005-12-20,3.78
2546,2005-12-21,4.97
2547,2005-12-22,4.97
2548,2005-12-23,6.37
2549,2005-12-24,8.27
2550,2005-12-25,10.6
2551,2005-12-26,12.0
2552,2005-12-27,10.9
2553,2005-12-28,8.27
2554,2005-12-29,5.64
2555,2005-12-30,6.37
2556,2005-12-31,6.0
2557,2006-01-01,5.64
2558,2006-01-02,3.78
2559,2006-01-03,2.14
2560,2006-01-04,1.95
2561,2006-01-05,1.77
2562,2006-01-06,2.34
2563,2006-01-07,3.78
2564,2006-01-08,3.78
2565,2006-01-09,2.34
2566,2006-01-10,1.77
2567,2006-01-11,3.01
2568,2006-01-12,2.77
2569,2006-01-13,1.45
2570,2006-01-14,1.77
2571,2006-01-15,3.25
2572,2006-01-16,3.51
2573,2006-01-17,5.3
2574,2006-01-18,6.75
2575,2006-01-19,4.06
2576,2006-01-20,1.45
2577,2006-01-21,3.51
2578,2006-01-22,3.25
2579,2006-01-23,2.55
2580,2006-01-24,4.65
2581,2006-01-25,4.65
2582,2006-01-26,4.65
2583,2006-01-27,4.65
2584,2006-01-28,4.65
2585,2006-01-29,4.65
2586,2006-01-30,4.35
2587,2006-01-31,3.78
2588,2006-02-01,2.77
2589,2006-02-02,2.55
2590,2006-02-03,2.34
2591,2006-02-04,2.14
2592,2006-02-05,1.95
2593,2006-02-06,2.14
2594,2006-02-07,5.64
2595,2006-02-08,11.6
2596,2006-02-09,6.37
2597,2006-02-10,3.51
2598,2006-02-11,2.77
2599,2006-02-12,2.34
2600,2006-02-13,2.14
2601,2006-02-14,1.77
2602,2006-02-15,1.95
2603,2006-02-16,1.95
2604,2006-02-17,11.3
2605,2006-02-18,10.9
2606,2006-02-19,10.2
2607,2006-02-20,6.37
2608,2006-02-21,3.01
2609,2006-02-22,3.25
2610,2006-02-23,1.77
2611,2006-02-24,1.61
2612,2006-02-25,2.34
2613,2006-02-26,3.78
2614,2006-02-27,3.51
2615,2006-02-28,3.51
2616,2006-03-01,3.51
2617,2006-03-02,2.55
2618,2006-03-03,1.77
2619,2006-03-04,1.95
2620,2006-03-05,1.77
2621,2006-03-06,1.77
2622,2006-03-07,1.77
2623,2006-03-08,1.61
2624,2006-03-09,1.77
2625,2006-03-10,7.56
2626,2006-03-11,6.75
2627,2006-03-12,3.51
2628,2006-03-13,2.77
2629,2006-03-14,3.25
2630,2006-03-15,4.35
2631,2006-03-16,3.78
2632,2006-03-17,2.14
2633,2006-03-18,2.14
2634,2006-03-19,1.95
2635,2006-03-20,2.14
2636,2006-03-21,3.01
2637,2006-03-22,4.35
2638,2006-03-23,4.65
2639,2006-03-24,5.3
2640,2006-03-25,13.4
2641,2006-03-26,23.8
2642,2006-03-27,26.7
2643,2006-03-28,29.8
2644,2006-03-29,28.8
2645,2006-03-30,30.4
2646,2006-03-31,34.7
2647,2006-04-01,30.4
2648,2006-04-02,25.2
2649,2006-04-03,24.8
2650,2006-04-04,23.8
2651,2006-04-05,23.8
2652,2006-04-06,22.8
2653,2006-04-07,19.6
2654,2006-04-08,15.8
2655,2006-04-09,13.8
2656,2006-04-10,11.6
2657,2006-04-11,6.37
2658,2006-04-12,6.0
2659,2006-04-13,6.0
2660,2006-04-14,7.15
2661,2006-04-15,6.75
2662,2006-04-16,6.75
2663,2006-04-17,8.27
2664,2006-04-18,9.55
2665,2006-04-19,9.55
2666,2006-04-20,9.55
2667,2006-04-21,7.96
2668,2006-04-22,7.56
2669,2006-04-23,7.96
2670,2006-04-24,6.0
2671,2006-04-25,4.06
2672,2006-04-26,6.75
2673,2006-04-27,5.3
2674,2006-04-28,3.78
2675,2006-04-29,3.51
2676,2006-04-30,3.78
2677,2006-05-01,3.51
2678,2006-05-02,3.51
2679,2006-05-03,3.78
2680,2006-05-04,3.01
2681,2006-05-05,1.95
2682,2006-05-06,1.95
2683,2006-05-07,1.77
2684,2006-05-08,1.95
2685,2006-05-09,2.14
2686,2006-05-10,2.14
2687,2006-05-11,1.77
2688,2006-05-12,1.61
2689,2006-05-13,1.77
2690,2006-05-14,1.77
2691,2006-05-15,1.45
2692,2006-05-16,1.61
2693,2006-05-17,1.16
2694,2006-05-18,1.16
2695,2006-05-19,1.3
2696,2006-05-20,1.45
2697,2006-05-21,1.61
2698,2006-05-22,1.3
2699,2006-05-23,1.16
2700,2006-05-24,1.16
2701,2006-05-25,1.16
2702,2006-05-26,0.91
2703,2006-05-27,1.16
2704,2006-05-28,1.03
2705,2006-05-29,1.16
2706,2006-05-30,2.77
2707,2006-05-31,2.77
2708,2006-06-01,1.95
2709,2006-06-02,1.77
2710,2006-06-03,1.45
2711,2006-06-04,1.45
2712,2006-06-05,1.45
2713,2006-06-06,1.3
2714,2006-06-07,1.16
2715,2006-06-08,1.03
2716,2006-06-09,0.91
2717,2006-06-10,0.6
2718,2006-06-11,0.6
2719,2006-06-12,0.6
2720,2006-06-13,0.52
2721,2006-06-14,0.6
2722,2006-06-15,1.03
2723,2006-06-16,1.03
2724,2006-06-17,1.16
2725,2006-06-18,0.91
2726,2006-06-19,1.3
2727,2006-06-20,1.3
2728,2006-06-21,1.77
2729,2006-06-22,1.45
2730,2006-06-23,0.91
2731,2006-06-24,0.6
2732,2006-06-25,0.6
2733,2006-06-26,0.6
2734,2006-06-27,1.16
2735,2006-06-28,2.34
2736,2006-06-29,1.45
2737,2006-06-30,1.77
2738,2006-07-01,1.3
2739,2006-07-02,1.16
2740,2006-07-03,0.91
2741,2006-07-04,0.6
2742,2006-07-05,0.6
2743,2006-07-06,0.52
2744,2006-07-07,0.6
2745,2006-07-08,0.6
2746,2006-07-09,0.6
2747,2006-07-10,0.52
2748,2006-07-11,0.52
2749,2006-07-12,0.52
2750,2006-07-13,0.52
2751,2006-07-14,0.52
2752,2006-07-15,0.52
2753,2006-07-16,0.52
2754,2006-07-17,0.44
2755,2006-07-18,0.44
2756,2006-07-19,0.44
2757,2006-07-20,0.44
2758,2006-07-21,0.44
2759,2006-07-22,1.16
2760,2006-07-23,0.52
2761,2006-07-24,0.52
2762,2006-07-25,0.44
2763,2006-07-26,0.44
2764,2006-07-27,0.44
2765,2006-07-28,0.44
2766,2006-07-29,0.44
2767,2006-07-30,0.44
2768,2006-07-31,0.44
2769,2006-08-01,0.44
2770,2006-08-02,0.52
2771,2006-08-03,0.44
2772,2006-08-04,0.8
2773,2006-08-05,4.06
2774,2006-08-06,6.0
2775,2006-08-07,3.01
2776,2006-08-08,1.03
2777,2006-08-09,1.03
2778,2006-08-10,1.3
2779,2006-08-11,0.8
2780,2006-08-12,0.6
2781,2006-08-13,0.52
2782,2006-08-14,0.52
2783,2006-08-15,0.6
2784,2006-08-16,0.6
2785,2006-08-17,0.6
2786,2006-08-18,0.7
2787,2006-08-19,0.6
2788,2006-08-20,0.6
2789,2006-08-21,0.7
2790,2006-08-22,0.8
2791,2006-08-23,1.16
2792,2006-08-24,1.16
2793,2006-08-25,1.16
2794,2006-08-26,1.16
2795,2006-08-27,1.16
2796,2006-08-28,1.03
2797,2006-08-29,0.8
2798,2006-08-30,0.8
2799,2006-08-31,0.7
2800,2006-09-01,0.8
2801,2006-09-02,1.61
2802,2006-09-03,1.45
2803,2006-09-04,1.16
2804,2006-09-05,0.6
2805,2006-09-06,0.52
2806,2006-09-07,0.6
2807,2006-09-08,0.7
2808,2006-09-09,0.6
2809,2006-09-10,0.52
2810,2006-09-11,0.52
2811,2006-09-12,0.52
2812,2006-09-13,0.52
2813,2006-09-14,0.52
2814,2006-09-15,0.52
2815,2006-09-16,0.44
2816,2006-09-17,0.44
2817,2006-09-18,0.52
2818,2006-09-19,0.7
2819,2006-09-20,0.7
2820,2006-09-21,0.8
2821,2006-09-22,0.8
2822,2006-09-23,0.52
2823,2006-09-24,0.44
2824,2006-09-25,0.44
2825,2006-09-26,0.44
2826,2006-09-27,0.44
2827,2006-09-28,0.44
2828,2006-09-29,0.44
2829,2006-09-30,0.44
2830,2006-10-01,0.8
2831,2006-10-02,0.52
2832,2006-10-03,0.8
2833,2006-10-04,1.61
2834,2006-10-05,1.16
2835,2006-10-06,1.03
2836,2006-10-07,1.61
2837,2006-10-08,1.61
2838,2006-10-09,1.3
2839,2006-10-10,1.03
2840,2006-10-11,0.91
2841,2006-10-12,0.52
2842,2006-10-13,0.52
2843,2006-10-14,0.52
2844,2006-10-15,0.52
2845,2006-10-16,0.52
2846,2006-10-17,0.6
2847,2006-10-18,0.6
2848,2006-10-19,0.6
2849,2006-10-20,0.52
2850,2006-10-21,0.52
2851,2006-10-22,0.44
2852,2006-10-23,0.44
2853,2006-10-24,0.44
2854,2006-10-25,0.44
2855,2006-10-26,0.44
2856,2006-10-27,0.44
2857,2006-10-28,0.44
2858,2006-10-29,1.77
2859,2006-10-30,3.01
2860,2006-10-31,1.45
2861,2006-11-01,1.16
2862,2006-11-02,0.8
2863,2006-11-03,0.91
2864,2006-11-04,0.91
2865,2006-11-05,1.61
2866,2006-11-06,4.35
2867,2006-11-07,2.55
2868,2006-11-08,1.03
2869,2006-11-09,2.14
2870,2006-11-10,4.35
2871,2006-11-11,3.78
2872,2006-11-12,4.06
2873,2006-11-13,2.77
2874,2006-11-14,1.3
2875,2006-11-15,1.77
2876,2006-11-16,2.77
2877,2006-11-17,1.45
2878,2006-11-18,4.06
2879,2006-11-19,4.06
2880,2006-11-20,2.55
2881,2006-11-21,0.91
2882,2006-11-22,0.8
2883,2006-11-23,0.7
2884,2006-11-24,0.7
2885,2006-11-25,1.3
2886,2006-11-26,3.51
2887,2006-11-27,1.95
2888,2006-11-28,1.95
2889,2006-11-29,6.75
2890,2006-11-30,0.8
2891,2006-12-01,0.6
2892,2006-12-02,0.6
2893,2006-12-03,0.6
2894,2006-12-04,0.6
2895,2006-12-05,0.8
2896,2006-12-06,0.8
2897,2006-12-07,0.8
2898,2006-12-08,0.91
2899,2006-12-09,1.03
2900,2006-12-10,1.16
2901,2006-12-11,1.03
2902,2006-12-12,1.03
2903,2006-12-13,1.03
2904,2006-12-14,1.03
2905,2006-12-15,1.03
2906,2006-12-16,0.91
2907,2006-12-17,1.03
2908,2006-12-18,1.03
2909,2006-12-19,1.03
2910,2006-12-20,0.91
2911,2006-12-21,1.03
2912,2006-12-22,0.91
2913,2006-12-23,1.03
2914,2006-12-24,1.03
2915,2006-12-25,1.03
2916,2006-12-26,1.03
2917,2006-12-27,1.03
2918,2006-12-28,0.91
2919,2006-12-29,1.03
2920,2006-12-30,1.03
2921,2006-12-31,1.03
2922,2007-01-01,1.16
2923,2007-01-02,1.3
2924,2007-01-03,1.3
2925,2007-01-04,1.3
2926,2007-01-05,1.45
2927,2007-01-06,1.77
2928,2007-01-07,1.95
2929,2007-01-08,2.14
2930,2007-01-09,2.14
2931,2007-01-10,2.34
2932,2007-01-11,2.77
2933,2007-01-12,2.77
2934,2007-01-13,2.55
2935,2007-01-14,2.55
2936,2007-01-15,2.14
2937,2007-01-16,1.77
2938,2007-01-17,1.95
2939,2007-01-18,1.95
2940,2007-01-19,2.55
2941,2007-01-20,2.14
2942,2007-01-21,1.95
2943,2007-01-22,1.95
2944,2007-01-23,1.61
2945,2007-01-24,1.61
2946,2007-01-25,1.61
2947,2007-01-26,1.61
2948,2007-01-27,1.61
2949,2007-01-28,1.77
2950,2007-01-29,4.06
2951,2007-01-30,5.64
2952,2007-01-31,6.75
2953,2007-02-01,7.96
2954,2007-02-02,8.9
2955,2007-02-03,9.55
2956,2007-02-04,8.9
2957,2007-02-05,8.58
2958,2007-02-06,7.96
2959,2007-02-07,7.96
2960,2007-02-08,7.56
2961,2007-02-09,7.15
2962,2007-02-10,6.75
2963,2007-02-11,6.75
2964,2007-02-12,6.37
2965,2007-02-13,5.64
2966,2007-02-14,6.0
2967,2007-02-15,7.15
2968,2007-02-16,10.9
2969,2007-02-17,13.4
2970,2007-02-18,13.4
2971,2007-02-19,11.3
2972,2007-02-20,8.58
2973,2007-02-21,7.96
2974,2007-02-22,7.15
2975,2007-02-23,6.37
2976,2007-02-24,6.37
2977,2007-02-25,6.0
2978,2007-02-26,4.35
2979,2007-02-27,3.51
2980,2007-02-28,6.0
2981,2007-03-01,7.15
2982,2007-03-02,7.96
2983,2007-03-03,8.9
2984,2007-03-04,9.88
2985,2007-03-05,9.55
2986,2007-03-06,8.27
2987,2007-03-07,8.27
2988,2007-03-08,8.58
2989,2007-03-09,8.9
2990,2007-03-10,7.56
2991,2007-03-11,7.15
2992,2007-03-12,6.75
2993,2007-03-13,6.0
2994,2007-03-14,4.97
2995,2007-03-15,4.35
2996,2007-03-16,3.25
2997,2007-03-17,2.77
2998,2007-03-18,2.77
2999,2007-03-19,3.01
3000,2007-03-20,3.25
3001,2007-03-21,2.77
3002,2007-03-22,2.55
3003,2007-03-23,3.01
3004,2007-03-24,4.35
3005,2007-03-25,3.51
3006,2007-03-26,4.65
3007,2007-03-27,6.0
3008,2007-03-28,6.37
3009,2007-03-29,6.37
3010,2007-03-30,5.64
3011,2007-03-31,4.97
3012,2007-04-01,4.65
3013,2007-04-02,3.78
3014,2007-04-03,2.55
3015,2007-04-04,2.55
3016,2007-04-05,1.77
3017,2007-04-06,1.16
3018,2007-04-07,1.16
3019,2007-04-08,1.03
3020,2007-04-09,1.03
3021,2007-04-10,1.03
3022,2007-04-11,0.91
3023,2007-04-12,0.8
3024,2007-04-13,0.8
3025,2007-04-14,0.8
3026,2007-04-15,0.7
3027,2007-04-16,0.7
3028,2007-04-17,0.8
3029,2007-04-18,0.8
3030,2007-04-19,0.7
3031,2007-04-20,0.7
3032,2007-04-21,0.7
3033,2007-04-22,0.7
3034,2007-04-23,0.7
3035,2007-04-24,0.7
3036,2007-04-25,0.7
3037,2007-04-26,0.8
3038,2007-04-27,0.91
3039,2007-04-28,0.91
3040,2007-04-29,0.91
3041,2007-04-30,0.8
3042,2007-05-01,0.6
3043,2007-05-02,0.6
3044,2007-05-03,0.6
3045,2007-05-04,0.6
3046,2007-05-05,0.6
3047,2007-05-06,0.6
3048,2007-05-07,0.52
3049,2007-05-08,1.3
3050,2007-05-09,1.3
3051,2007-05-10,1.16
3052,2007-05-11,0.91
3053,2007-05-12,0.91
3054,2007-05-13,0.91
3055,2007-05-14,1.16
3056,2007-05-15,1.95
3057,2007-05-16,0.91
3058,2007-05-17,0.8
3059,2007-05-18,0.7
3060,2007-05-19,0.6
3061,2007-05-20,0.6
3062,2007-05-21,0.7
3063,2007-05-22,0.91
3064,2007-05-23,1.3
3065,2007-05-24,0.91
3066,2007-05-25,0.91
3067,2007-05-26,1.16
